t,o,h,l,c,v
1727168400,19939.765,19940.586,19898.397,19907.032,0.6718000173568726
1727172000,19906.409,19930.287,19889.087,19890.097,0.5615000128746033
1727175600,19891.286,19901.399,19826.319,19881.208,0.8507000207901001
1727179200,19881.408,19899.697,19861.332,19888.399,0.8619899749755859
1727182800,19888.054,19929.254,19858.765,19866.309,1.613219976425171
1727186400,19866.274,19867.897,19729.72,19850.686,2.36968994140625
1727190000,19850.31,19992.908,19847.798,19966.299,1.9247599840164185
1727193600,19967.031,19992.789,19931.731,19933.753,1.8161100149154663
1727197200,19933.643,19964.642,19922.71,19936.253,1.6512500047683716
1727200800,19937.609,19947.042,19880.797,19919.109,1.6248699426651
1727204400,19918.832,19945.376,19911.71,19940.564,1.5648900270462036
1727208000,19941.598,19950.043,19933.82,19949.221,0.23824000358581543
1727215200,19953.309,19961.154,19947.231,19958.51,0.13570000231266022
1727218800,19958.354,19964.386,19950.743,19952.654,0.2134999930858612
1727222400,19952.575,19955.609,19909.676,19915.389,0.5666000247001648
1727226000,19915.232,19928.597,19889.82,19898.598,0.6617799997329712
1727229600,19898.409,19910.697,19892.02,19894.176,0.474700003862381
1727233200,19894.287,19914.589,19882.775,19900.708,0.47450000047683716
1727236800,19900.989,19912.799,19897.642,19902.165,0.29679998755455017
1727240400,19901.989,19912.319,19860.864,19871.554,0.5023900270462036
1727244000,19871.12,19877.51,19843.776,19845.32,0.6674000024795532
1727247600,19845.721,19888.389,19837.542,19881.242,0.9014800190925598
1727251200,19882.198,19887.619,19859.298,19869.386,0.7836800217628479
1727254800,19869.789,19884.898,19852.832,19881.143,0.5490999817848206
1727258400,19881.253,19908.999,19881.22,19903.797,0.589900016784668
1727262000,19903.865,19913.375,19894.52,19913.187,0.5231000185012817
1727265600,19913.364,19929.043,19897.843,19921.887,0.6164000034332275
1727269200,19921.798,20006.899,19912.298,20005.089,1.5728199481964111
1727272800,20005.608,20044.409,19980.22,20004.408,2.163789987564087
1727276400,20004.276,20020.21,19955.731,19982.521,1.9208500385284424
1727280000,19982.808,19990.576,19946.097,19953.131,1.690659999847412
1727283600,19953.599,19979.787,19910.675,19977.032,1.8351800441741943
1727287200,19976.776,19983.098,19923.289,19965.765,1.5556700229644775
1727290800,19966.389,19974.586,19949.72,19969.554,1.4293400049209595
1727294400,19969.286,20015.575,19963.298,20013.775,0.30908000469207764
1727301600,20015.865,20031.308,20009.087,20023.875,0.18950000405311584
1727305200,20024.787,20059.297,20017.831,20053.719,0.3165999948978424
1727308800,20053.908,20091.799,20052.642,20073.609,0.5450999736785889
1727312400,20073.143,20098.609,20063.743,20093.753,0.49540001153945923
1727316000,20093.887,20108.108,20086.609,20102.82,0.4253999888896942
1727319600,20102.765,20146.221,20102.599,20140.198,0.43389999866485596
1727323200,20140.489,20156.264,20130.865,20155.364,0.38769999146461487
1727326800,20155.664,20197.253,20140.631,20194.231,0.5511999726295471
1727330400,20194.565,20240.289,20194.165,20233.886,0.759090006351471
1727334000,20234.242,20275.832,20228.564,20259.899,0.9467800259590149
1727337600,20263.298,20264.32,20231.853,20243.575,0.8101000189781189
1727341200,20243.719,20253.899,20227.142,20244.898,0.6040899753570557
1727344800,20244.841,20274.208,20236.832,20273.386,0.4619799852371216
1727348400,20273.406,20280.043,20253.242,20261.408,0.6763700246810913
1727352000,20261.265,20297.286,20238.71,20293.542,0.9494100213050842
1727355600,20295.042,20313.799,20182.687,20204.686,1.79653000831604
1727359200,20204.821,20213.419,19980.765,19987.543,2.464400053024292
1727362800,19986.298,20098.842,19961.886,20096.598,2.2776100635528564
1727366400,20096.354,20096.354,20003.209,20026.754,2.0475399494171143
1727370000,20027.086,20064.389,19964.153,20048.775,1.8631000518798828
1727373600,20049.865,20124.754,20048.576,20114.064,1.5770800113677979
1727377200,20113.597,20136.62,20096.354,20116.298,1.6003299951553345
1727380800,20117.165,20135.564,20110.887,20122.808,0.25321999192237854
1727388000,20131.854,20162.589,20131.854,20146.453,0.31279999017715454
1727391600,20146.499,20147.464,20114.019,20124.986,0.38148999214172363
1727395200,20124.865,20124.887,20087.242,20117.021,0.6979900002479553
1727398800,20116.943,20122.989,20077.998,20080.508,0.7191900014877319
1727402400,20080.376,20088.342,20066.231,20076.353,0.6283000111579895
1727406000,20076.499,20104.608,20061.487,20101.343,0.5934000015258789
1727409600,20101.575,20130.999,20098.619,20127.586,0.4456999897956848
1727413200,20127.699,20139.276,20071.497,20100.721,0.7653999924659729
1727416800,20101.22,20113.954,20035.076,20053.442,0.6561999917030334
1727420400,20054.309,20088.943,20017.21,20029.586,1.0087900161743164
1727424000,20029.398,20102.743,20026.054,20073.753,0.8835700154304504
1727427600,20073.589,20104.819,20061.908,20088.199,0.8824800252914429
1727431200,20088.099,20103.364,20063.343,20073.598,0.6899899840354919
1727434800,20075.964,20127.098,20073.998,20126.387,0.6615999937057495
1727438400,20126.464,20176.099,20121.42,20157.832,1.0725799798965454
1727442000,20157.553,20173.189,20092.832,20109.597,1.7793200016021729
1727445600,20110.443,20155.11,20050.599,20084.264,2.4134700298309326
1727449200,20084.054,20088.489,20009.786,20013.321,2.1412200927734375
1727452800,20013.598,20048.243,19988.531,20042.319,1.7667700052261353
1727456400,20042.787,20064.886,19999.898,20061.52,1.5731699466705322
1727460000,20061.606,20074.286,19953.289,20030.286,1.7658400535583496
1727463600,20030.187,20036.076,19994.631,20005.108,1.6911300420761108
1727467200,20004.175,20008.043,19981.708,19987.72,0.2682900130748749
1727647200,19967.431,20026.643,19964.619,20026.321,0.2879999876022339
1727650800,20026.62,20063.899,20021.121,20054.609,0.4565899968147278
1727654400,20058.62,20068.289,20026.02,20029.531,0.7013000249862671
1727658000,20029.043,20029.408,19958.053,19973.508,0.9684799909591675
1727661600,19973.299,19973.299,19936.932,19971.789,0.7429999709129333
1727665200,19971.599,20004.521,19966.853,20001.142,0.6625000238418579
1727668800,20001.299,20008.175,19970.61,19978.41,0.42798998951911926
1727672400,19978.419,19986.099,19949.543,19955.864,0.692799985408783
1727676000,19957.386,19978.008,19928.81,19969.597,0.7115899920463562
1727679600,19969.698,20028.609,19965.497,20007.086,0.9403899908065796
1727683200,20007.029,20007.029,19958.053,19979.342,0.7211599946022034
1727686800,19979.008,19993.909,19952.92,19986.009,0.7356899976730347
1727690400,19986.076,19999.676,19964.943,19977.886,0.6585900187492371
1727694000,19978.219,19980.299,19901.921,19912.032,0.908079981803894
1727697600,19912.154,19958.354,19906.597,19952.409,0.7492799758911133
1727701200,19952.219,20045.042,19944.597,19987.51,1.7056699991226196
1727704800,19987.365,20004.143,19912.498,19964.565,2.2352700233459473
1727708400,19964.408,20019.031,19952.086,19992.043,1.8864599466323853
1727712000,19992.608,20038.599,19989.065,19997.31,1.542549967765808
1727715600,19997.564,20002.365,19954.332,19990.631,1.5245399475097656
1727719200,19990.619,19996.61,19842.375,19931.865,2.1497199535369873
1727722800,19932.109,20073.276,19904.332,20037.119,1.9304699897766113
1727726400,20035.997,20061.654,20027.687,20035.91,0.31782999634742737
1727733600,20015.289,20030.086,20002.054,20023.699,0.32319000363349915
1727737200,20023.308,20037.765,20009.475,20035.889,0.3291899859905243
1727740800,20035.521,20066.309,20010.209,20057.653,0.6877899765968323
1727744400,20057.498,20118.499,20057.498,20116.465,0.5976999998092651
1727748000,20116.242,20118.686,20071.442,20081.109,0.48739001154899597
1727751600,20081.621,20083.189,20056.775,20072.809,0.44488999247550964
1727755200,20073.02,20073.508,20041.41,20045.719,0.42829999327659607
1727758800,20045.697,20057.199,20021.542,20040.019,0.5492900013923645
1727762400,20039.889,20070.899,20032.01,20055.765,0.5250999927520752
1727766000,20055.653,20076.799,20003.62,20074.632,1.1298600435256958
1727769600,20074.508,20079.199,20039.809,20058.597,0.8593800067901611
1727773200,20056.987,20070.742,20043.92,20066.264,0.6247900128364563
1727776800,20066.789,20107.308,20059.443,20103.109,0.508400022983551
1727780400,20102.998,20112.689,20044.809,20060.454,0.748769998550415
1727784000,20060.286,20074.421,20041.52,20063.631,0.8068000078201294
1727787600,20063.662,20068.198,19770.731,19834.62,1.9257099628448486
1727791200,19834.776,19871.389,19665.986,19722.786,2.690700054168701
1727794800,19722.221,19776.675,19619.931,19722.889,2.349440097808838
1727798400,19722.42,19794.531,19654.053,19733.12,2.3527801036834717
1727802000,19732.987,19799.165,19645.254,19798.489,2.328200101852417
1727805600,19795.809,19875.641,19795.487,19847.531,2.116719961166382
1727809200,19845.765,19858.02,19748.932,19770.986,2.097259998321533
1727812800,19773.199,19810.142,19771.943,19780.798,0.4078199863433838
1727820000,19718.676,19737.099,19698.01,19710.698,0.32479000091552734
1727823600,19710.986,19738.899,19685.908,19724.554,0.4219000041484833
1727827200,19724.443,19758.586,19716.831,19742.31,0.5603299736976624
1727830800,19742.689,19781.954,19737.931,19776.843,0.5773000121116638
1727834400,19776.91,19787.998,19749.098,19759.11,0.5508999824523926
1727838000,19759.465,19782.453,19734.898,19776.843,0.5231000185012817
1727841600,19776.62,19781.699,19703.065,19722.189,0.3859899938106537
1727845200,19721.897,19738.198,19672.921,19713.432,0.6898800134658813
1727848800,19713.354,19732.131,19684.021,19720.364,0.6190500259399414
1727852400,19723.708,19764.209,19690.842,19744.998,0.8702600002288818
1727856000,19744.643,19762.02,19724.61,19737.299,0.5545899868011475
1727859600,19736.987,19738.986,19685.332,19704.619,0.5623900294303894
1727863200,19703.932,19763.664,19671.089,19750.875,0.6722999811172485
1727866800,19750.942,19767.442,19716.608,19725.875,0.6873999834060669
1727870400,19725.709,19802.519,19717.631,19771.321,0.8862900137901306
1727874000,19771.631,19778.199,19627.476,19709.464,2.0205800533294678
1727877600,19709.517,19850.954,19697.987,19789.51,2.520169973373413
1727881200,19790.442,19882.064,19784.508,19853.51,2.083980083465576
1727884800,19853.887,19877.799,19772.365,19774.789,1.8314000368118286
1727888400,19773.454,19843.289,19764.042,19839.608,1.8091700077056885
1727892000,19838.586,19853.199,19780.789,19819.375,1.5469599962234497
1727895600,19818.943,19852.399,19799.421,19801.598,1.5292400121688843
1727899200,19803.386,19837.853,19798.698,19835.099,0.25852999091148376
1727906400,19854.409,19863.676,19840.521,19841.099,0.22179999947547913
1727910000,19840.931,19852.519,19826.043,19851.565,0.3702000081539154
1727913600,19851.432,19851.842,19779.208,19795.443,0.7668899893760681
1727917200,19795.799,19810.631,19747.631,19771.464,0.8456000089645386
1727920800,19772.197,19783.675,19750.086,19758.564,0.7469900250434875
1727924400,19758.487,19776.589,19732.653,19745.397,0.7250999808311462
1727928000,19745.621,19753.219,19735.965,19740.876,0.33570000529289246
1727931600,19741.321,19762.675,19728.02,19734.853,0.6291000247001648
1727935200,19734.653,19768.689,19720.675,19759.098,0.6243100166320801
1727938800,19758.976,19762.699,19647.942,19680.464,1.2047899961471558
1727942400,19683.099,19725.219,19679.354,19705.676,0.8992999792098999
1727946000,19706.189,19722.699,19694.198,19713.542,0.8044000267982483
1727949600,19712.965,19743.689,19700.643,19743.176,0.6927899718284607
1727953200,19743.185,19773.886,19726.121,19773.886,0.8467000126838684
1727956800,19773.708,19790.843,19714.31,19717.453,1.0870800018310547
1727960400,19718.086,19846.199,19692.931,19821.554,1.901729941368103
1727964000,19834.832,19911.619,19711.686,19737.719,2.7588999271392822
1727967600,19738.621,19857.465,19726.442,19838.419,2.2353599071502686
1727971200,19838.198,19849.887,19700.009,19716.399,1.9787700176239014
1727974800,19716.709,19785.176,19676.653,19759.343,2.052680015563965
1727978400,19759.209,19772.076,19721.521,19739.097,1.718709945678711
1727982000,19737.009,19803.076,19710.864,19784.82,1.6571400165557861
1727985600,19783.842,19814.043,19780.575,19792.597,0.2906300127506256
1727992800,19749.065,19797.709,19744.654,19783.61,0.26739999651908875
1727996400,19783.51,19793.554,19770.41,19785.942,0.4106999933719635
1728000000,19786.119,19788.589,19751.31,19783.687,0.6694899797439575
1728003600,19783.375,19854.153,19774.131,19846.943,0.9226999878883362
1728007200,19844.519,19872.376,19832.997,19842.664,0.8149999976158142
1728010800,19842.554,19846.986,19807.465,19815.599,0.7179999947547913
1728014400,19815.475,19837.699,19796.608,19807.364,0.5252000093460083
1728018000,19807.442,19832.899,19804.475,19818.554,0.5960000157356262
1728021600,19818.375,19822.099,19795.375,19795.964,0.5372999906539917
1728025200,19796.553,19842.642,19775.021,19836.075,0.8776699900627136
1728028800,19835.12,19845.975,19802.32,19806.108,0.8910899758338928
1728032400,19806.143,19843.531,19800.11,19840.789,0.7251799702644348
1728036000,19841.108,19880.189,19840.119,19853.997,0.722599983215332
1728039600,19854.197,19887.487,19846.532,19866.053,0.7418799996376038
1728043200,19865.509,20048.699,19854.676,20048.199,1.2912299633026123
1728046800,20048.119,20066.098,19874.508,19887.62,1.9589600563049316
1728050400,19887.629,19930.632,19814.82,19927.897,2.5531399250030518
1728054000,19926.498,19961.897,19836.386,19942.331,2.273469924926758
1728057600,19943.51,19983.354,19883.465,19955.353,1.9399199485778809
1728061200,19955.908,19972.065,19885.331,19916.953,1.8934999704360962
1728064800,19917.32,19972.843,19896.175,19972.087,1.6403000354766846
1728068400,19970.064,20046.887,19956.575,20027.698,1.5470000505447388
1728072000,20028.875,20034.886,20019.565,20023.887,0.254720002412796
1728252000,20046.765,20066.589,20037.287,20050.309,0.42309999465942383
1728255600,20049.587,20067.699,20030.776,20034.343,0.4981899857521057
1728259200,20033.42,20039.253,20005.22,20020.531,0.7866899967193604
1728262800,20020.454,20066.565,20006.576,20018.998,1.0601999759674072
1728266400,20018.898,20039.521,20014.819,20020.81,0.6766999959945679
1728270000,20020.808,20031.299,20008.742,20022.897,0.6272000074386597
1728273600,20022.731,20037.386,20013.375,20019.365,0.39320001006126404
1728277200,20019.543,20022.799,19986.586,19993.997,0.6520000100135803
1728280800,19993.908,20016.699,19972.92,20012.454,0.6959900259971619
1728284400,20013.02,20015.299,19936.242,19946.976,1.059149980545044
1728288000,19947.276,19967.999,19915.01,19915.875,0.8723899722099304
1728291600,19916.265,19917.353,19861.797,19898.189,0.9802899956703186
1728295200,19898.01,19907.499,19878.699,19904.689,0.7512999773025513
1728298800,19902.031,19920.819,19884.331,19913.908,0.7299000024795532
1728302400,19912.486,19945.509,19905.543,19928.475,0.789900004863739
1728306000,19928.321,19967.843,19893.253,19916.564,1.8044099807739258
1728309600,19916.518,19993.287,19910.987,19971.987,2.3205199241638184
1728313200,19972.31,19982.287,19926.897,19957.008,2.0342700481414795
1728316800,19957.864,19973.998,19914.354,19942.976,1.7533999681472778
1728320400,19942.876,19969.499,19920.289,19955.286,1.588479995727539
1728324000,19955.054,19958.586,19770.432,19778.609,2.065540075302124
1728327600,19777.52,19836.309,19757.321,19807.586,2.1656100749969482
1728331200,19806.531,19826.775,19806.531,19821.998,0.3024199903011322
1728338400,19824.71,19829.989,19713.831,19774.186,0.4934299886226654
1728342000,19773.331,19814.008,19764.331,19793.165,0.5236600041389465
1728345600,19793.253,19839.62,19793.253,19825.621,0.6835899949073792
1728349200,19825.721,19830.709,19765.376,19790.309,0.8369899988174438
1728352800,19790.154,19821.743,19765.765,19808.786,0.9769899845123291
1728356400,19808.631,19822.389,19780.164,19794.81,0.705590009689331
1728360000,19794.642,19820.143,19793.942,19811.821,0.39730000495910645
1728363600,19812.475,19821.599,19775.786,19788.919,1.0153700113296509
1728367200,19788.343,19798.932,19764.676,19789.321,0.683489978313446
1728370800,19789.198,19836.987,19752.731,19816.631,1.1046600341796875
1728374400,19816.753,19834.997,19795.843,19827.786,0.9115599989891052
1728378000,19828.099,19898.919,19828.099,19882.408,0.9621999859809875
1728381600,19883.132,19904.653,19864.921,19899.165,0.8395000100135803
1728385200,19898.82,19909.653,19879.42,19903.831,0.8617600202560425
1728388800,19903.754,19913.397,19867.964,19874.253,0.893589973449707
1728392400,19874.497,19964.32,19866.375,19963.497,1.7382500171661377
1728396000,19964.398,20080.486,19962.653,20046.475,2.308609962463379
1728399600,20047.509,20068.687,20018.699,20064.431,1.9274799823760986
1728403200,20064.398,20064.398,20007.509,20039.909,1.6676000356674194
1728406800,20040.389,20044.721,19972.275,20038.664,1.8137999773025513
1728410400,20039.675,20088.153,20030.632,20080.831,1.4337899684906006
1728414000,20079.708,20135.087,20062.642,20105.286,1.5498600006103516
1728417600,20105.042,20106.062,20082.21,20096.353,0.2903600037097931
1728424800,20093.31,20099.875,20079.832,20096.832,0.21739999949932098
1728428400,20097.219,20104.097,20078.809,20081.108,0.3098999857902527
1728432000,20081.142,20087.886,20072.387,20084.665,0.3961000144481659
1728435600,20084.786,20096.198,20069.054,20082.043,0.7592999935150146
1728439200,20082.089,20082.089,20046.82,20053.197,0.8877000212669373
1728442800,20053.021,20058.287,20041.386,20044.732,0.6869000196456909
1728446400,20044.021,20053.389,20030.621,20038.375,0.28600001335144043
1728450000,20039.021,20058.899,20034.143,20038.775,0.9649900197982788
1728453600,20038.075,20048.909,20018.243,20038.809,0.737089991569519
1728457200,20038.575,20048.654,20003.308,20035.087,1.1249699592590332
1728460800,20034.32,20055.154,20016.32,20050.22,0.8570700287818909
1728464400,20050.675,20074.853,20049.219,20069.71,0.5981000065803528
1728468000,20069.653,20099.186,20062.387,20088.342,0.5874000191688538
1728471600,20088.087,20098.686,20061.632,20064.164,0.6189000010490417
1728475200,20064.698,20085.732,20057.353,20079.053,0.784500002861023
1728478800,20078.809,20107.686,20048.076,20073.686,1.7656099796295166
1728482400,20073.786,20171.098,20070.32,20168.989,2.177449941635132
1728486000,20169.031,20255.597,20168.61,20253.021,1.7867900133132935
1728489600,20253.643,20254.087,20177.221,20202.776,1.7871899604797363
1728493200,20202.576,20236.021,20162.765,20206.542,1.59906005859375
1728496800,20206.642,20267.819,20196.32,20240.765,1.7482800483703613
1728500400,20241.553,20289.52,20213.732,20267.875,1.6813000440597534
1728504000,20267.109,20267.109,20239.576,20242.01,0.2816300094127655
1728511200,20247.353,20260.253,20244.454,20257.032,0.18160000443458557
1728514800,20257.489,20263.489,20255.586,20261.353,0.030799999833106995
1728518400,20252.73,20266.897,20244.608,20259.542,0.34860000014305115
1728522000,20259.265,20271.919,20254.353,20259.353,0.6922000050544739
1728525600,20259.298,20280.789,20251.976,20276.997,0.6359000205993652
1728529200,20276.864,20282.089,20267.787,20279.019,0.4505000114440918
1728532800,20278.81,20280.789,20271.498,20272.531,0.17569999396800995
1728536400,20272.276,20282.475,20248.221,20251.821,0.49639999866485596
1728540000,20251.989,20263.898,20232.265,20255.743,0.6406999826431274
1728543600,20255.31,20262.108,20221.81,20231.309,0.7835900187492371
1728547200,20231.419,20240.41,20215.332,20227.199,0.6082900166511536
1728550800,20227.254,20243.619,20217.575,20239.91,0.5055000185966492
1728554400,20240.064,20242.475,20216.331,20217.919,0.44999998807907104
1728558000,20217.089,20247.92,20210.231,20245.898,0.4819999933242798
1728561600,20244.409,20274.298,20130.954,20169.542,1.191890001296997
1728565200,20169.508,20199.286,20110.954,20166.821,1.9919300079345703
1728568800,20168.02,20232.989,20163.487,20194.953,2.3493399620056152
1728572400,20196.021,20287.789,20176.231,20285.464,1.840999960899353
1728576000,20285.398,20318.21,20227.443,20249.31,1.8421599864959717
1728579600,20250.308,20283.489,20189.489,20256.254,1.921470046043396
1728583200,20256.819,20256.819,20183.387,20230.019,1.7995200157165527
1728586800,20228.776,20253.243,20199.454,20238.897,1.6168500185012817
1728590400,20239.797,20243.221,20227.72,20233.832,0.21541999280452728
1728597600,20247.343,20256.454,20243.308,20252.353,0.1589999943971634
1728601200,20252.786,20281.364,20252.786,20269.019,0.3564999997615814
1728604800,20268.854,20279.386,20259.41,20264.254,0.5254999995231628
1728608400,20264.065,20279.864,20261.487,20267.864,0.37220001220703125
1728612000,20267.921,20275.499,20257.22,20265.82,0.2802000045776367
1728615600,20266.109,20285.199,20260.543,20272.408,0.3280999958515167
1728619200,20272.554,20273.089,20250.064,20252.575,0.24740000069141388
1728622800,20253.089,20253.331,20231.532,20243.831,0.3375999927520752
1728626400,20243.776,20250.343,20229.619,20231.776,0.3758000135421753
1728630000,20231.464,20235.243,20189.108,20226.864,0.7655529975891113
1728633600,20226.532,20228.699,20171.71,20176.789,0.8073899745941162
1728637200,20176.843,20199.499,20173.619,20185.353,0.6054999828338623
1728640800,20185.497,20205.898,20176.52,20198.743,0.5864999890327454
1728644400,20196.31,20203.999,20180.742,20184.386,0.5076000094413757
1728648000,20185.375,20232.921,20172.01,20186.064,0.9758999943733215
1728651600,20186.089,20196.732,20133.199,20177.086,1.715090036392212
1728655200,20176.997,20298.787,20152.31,20249.832,2.2403199672698975
1728658800,20249.797,20292.798,20226.92,20290.489,1.825160026550293
1728662400,20289.319,20291.999,20226.521,20261.454,1.5541800260543823
1728666000,20262.354,20272.732,20238.776,20258.421,1.340250015258789
1728669600,20257.432,20296.731,20246.51,20288.797,1.2984700202941895
1728673200,20288.443,20315.199,20268.076,20270.231,1.4384599924087524
1728676800,20270.099,20274.689,20243.498,20243.498,0.26771000027656555
1728856800,20235.587,20265.864,20233.51,20262.72,0.28610000014305115
1728860400,20262.597,20272.721,20245.808,20249.22,0.3718000054359436
1728864000,20249.009,20254.365,20234.832,20237.831,0.39430001378059387
1728867600,20237.775,20241.789,20217.364,20222.753,0.7699000239372253
1728871200,20222.565,20232.199,20206.52,20225.02,0.6629899740219116
1728874800,20225.286,20240.287,20213.243,20230.809,0.43549999594688416
1728878400,20230.898,20236.099,20225.875,20235.408,0.16779999434947968
1728882000,20235.589,20256.01,20233.753,20253.887,0.4228000044822693
1728885600,20254.043,20269.999,20247.754,20263.231,0.43650001287460327
1728889200,20265.019,20288.81,20246.798,20287.589,0.6588000059127808
1728892800,20287.519,20306.097,20278.386,20286.821,0.6050000190734863
1728896400,20286.71,20312.297,20286.71,20309.919,0.4447000026702881
1728900000,20309.91,20348.599,20309.91,20333.087,0.5106899738311768
1728903600,20333.107,20340.498,20320.798,20329.297,0.4598900079727173
1728907200,20329.843,20362.809,20325.065,20361.498,0.49417001008987427
1728910800,20361.554,20493.908,20361.353,20489.486,1.4794600009918213
1728914400,20490.819,20498.742,20370.243,20381.798,2.0018699169158936
1728918000,20380.465,20407.732,20344.376,20406.998,1.807770013809204
1728921600,20406.609,20440.742,20400.808,20426.432,1.3436100482940674
1728925200,20426.931,20446.299,20416.864,20430.297,1.2043999433517456
1728928800,20430.321,20462.232,20418.986,20446.964,1.2505300045013428
1728932400,20447.286,20487.52,20434.397,20442.308,1.3984999656677246
1728936000,20443.089,20448.454,20424.021,20433.731,0.2538599967956543
1728943200,20458.489,20463.489,20437.021,20448.789,0.20479999482631683
1728946800,20448.042,20457.999,20442.276,20454.054,0.24889999628067017
1728950400,20454.331,20457.008,20413.498,20425.097,0.4917899966239929
1728954000,20424.431,20454.089,20421.71,20451.397,0.6298999786376953
1728957600,20450.753,20458.365,20441.953,20444.51,0.4627000093460083
1728961200,20444.498,20457.019,20439.754,20455.831,0.35910001397132874
1728964800,20455.986,20456.599,20447.331,20451.787,0.20090000331401825
1728968400,20451.476,20453.099,20428.854,20430.486,0.4977000057697296
1728972000,20430.32,20435.432,20413.564,20413.999,0.5033000111579895
1728975600,20413.964,20435.909,20410.22,20424.921,0.7285000085830688
1728979200,20424.498,20430.319,20386.232,20403.743,0.7484999895095825
1728982800,20403.865,20413.331,20390.52,20407.243,0.5478799939155579
1728986400,20407.599,20444.309,20401.354,20430.576,0.6323999762535095
1728990000,20431.097,20442.999,20416.554,20435.753,0.6478999853134155
1728993600,20435.608,20452.109,20427.189,20446.365,0.6725900173187256
1728997200,20446.808,20482.232,20429.465,20452.232,1.5936199426651
1729000800,20452.786,20470.542,20155.619,20222.764,2.6126229763031006
1729004400,20223.476,20271.264,20169.286,20173.931,2.377729892730713
1729008000,20173.775,20239.432,20161.497,20199.932,2.043070077896118
1729011600,20200.007,20212.989,20158.787,20182.497,1.8924700021743774
1729015200,20182.21,20212.299,20147.265,20153.242,1.788930058479309
1729018800,20153.408,20173.086,20078.409,20168.276,2.087660074234009
1729022400,20166.942,20176.299,20148.22,20148.431,0.3087800145149231
1729029600,20143.798,20176.975,20141.276,20175.332,0.25209999084472656
1729033200,20175.221,20190.699,20172.375,20176.989,0.382099986076355
1729036800,20176.919,20197.619,20169.865,20181.464,0.5896000266075134
1729040400,20181.376,20200.876,20166.031,20192.221,0.6797000169754028
1729044000,20191.765,20208.599,20185.597,20203.076,0.5004000067710876
1729047600,20202.932,20216.489,20195.908,20212.931,0.4097999930381775
1729051200,20212.553,20219.699,20207.943,20214.932,0.24709999561309814
1729054800,20215.108,20221.776,20201.231,20217.375,0.4677000045776367
1729058400,20217.243,20218.365,20190.742,20202.31,0.5654900074005127
1729062000,20202.953,20218.019,20156.387,20215.387,1.0436999797821045
1729065600,20215.054,20216.987,20161.52,20184.832,0.875249981880188
1729069200,20184.721,20207.475,20175.832,20189.032,0.6886000037193298
1729072800,20189.965,20193.319,20173.998,20190.019,0.5163999795913696
1729076400,20190.331,20210.589,20182.008,20200.576,0.5358899831771851
1729080000,20200.787,20203.299,20166.321,20175.521,0.6771000027656555
1729083600,20175.487,20203.199,20041.532,20049.732,1.7416199445724487
1729087200,20049.565,20176.699,20032.508,20100.71,2.3663299083709717
1729090800,20100.921,20155.987,20092.465,20102.487,2.0397400856018066
1729094400,20102.999,20165.119,20097.943,20162.942,1.549239993095398
1729098000,20163.898,20175.532,20130.931,20164.519,1.4516600370407104
1729101600,20164.232,20203.732,20142.921,20186.309,1.4151300191879272
1729105200,20185.942,20194.489,20155.854,20170.942,1.3874800205230713
1729108800,20169.975,20172.42,20155.754,20158.91,0.2072799950838089
1729116000,20153.108,20158.597,20145.498,20155.943,0.23680000007152557
1729119600,20156.089,20157.275,20137.82,20139.908,0.267300009727478
1729123200,20139.51,20152.689,20103.053,20140.042,0.6395000219345093
1729126800,20140.342,20151.043,20122.443,20144.242,0.6540899872779846
1729130400,20144.419,20150.254,20105.565,20130.865,0.7006000280380249
1729134000,20129.721,20137.289,20118.908,20123.421,0.4634999930858612
1729137600,20123.575,20125.476,20114.431,20121.921,0.26579999923706055
1729141200,20122.242,20173.409,20119.619,20167.989,0.5914899706840515
1729144800,20167.431,20300.497,20166.332,20257.087,1.027590036392212
1729148400,20257.298,20281.242,20231.565,20274.553,0.7939800024032593
1729152000,20274.265,20321.508,20264.475,20318.519,0.8112999796867371
1729155600,20318.52,20332.089,20294.119,20315.72,0.6581000089645386
1729159200,20316.199,20360.499,20313.476,20354.975,0.5959799885749817
1729162800,20355.089,20355.089,20331.398,20344.299,0.6462000012397766
1729166400,20343.953,20386.498,20336.764,20385.554,0.9671900272369385
1729170000,20385.364,20419.921,20229.932,20259.498,1.9562400579452515
1729173600,20260.475,20290.986,20194.02,20227.354,2.538912057876587
1729177200,20227.52,20338.554,20197.31,20336.364,2.073820114135742
1729180800,20336.499,20356.999,20276.264,20293.499,1.7097400426864624
1729184400,20293.442,20326.931,20285.42,20303.489,1.556589961051941
1729188000,20303.189,20309.819,20191.932,20260.253,1.8470100164413452
1729191600,20260.398,20264.221,20182.721,20190.775,1.7326799631118774
1729195200,20191.821,20240.387,20185.519,20219.465,0.40264999866485596
1729202400,20216.586,20248.521,20212.586,20242.498,0.22879000008106232
1729206000,20242.575,20248.287,20232.287,20240.054,0.24940000474452972
1729209600,20241.02,20241.408,20156.064,20195.353,0.7142900228500366
1729213200,20194.554,20219.599,20185.087,20213.92,0.6654000282287598
1729216800,20214.097,20226.999,20200.32,20212.287,0.6995000243186951
1729220400,20212.043,20220.509,20188.087,20197.397,0.45399999618530273
1729224000,20197.232,20215.289,20193.586,20208.732,0.2827000021934509
1729227600,20209.108,20241.731,20205.189,20239.232,0.4799000024795532
1729231200,20239.354,20266.775,20232.02,20265.442,0.5217999815940857
1729234800,20266.099,20290.797,20256.942,20289.331,0.49559998512268066
